Record Length,10000,Points,-18.5600002E-6,4.92000008,
Sample Interval,3.99999989E-9,s,-18.5560002E-6,4.92000008,
Trigger Point,4.64000039E3,Samples,-18.5520003E-6,4.83999968,
,,,-18.5480003E-6,5.15999985,
,,,-18.5440003E-6,5.00000000,
,,,-18.5400004E-6,4.92000008,
Source,CH1,,-18.5360004E-6,5.00000000,
Vertical Units,V,,-18.5320005E-6,5.00000000,
Vertical Scale,2.0000000,,-18.5280005E-6,5.00000000,
Vertical Offset,0,,-18.5240006E-6,5.00000000,
Horizontal Units,s,,-18.5200006E-6,4.92000008,
Horizontal Scale,3.99999989E-6,,-18.5160006E-6,4.83999968,
Pt Fmt,Y,,-18.5120007E-6,5.07999992,
Yzero,20.0000000E-3,,-18.5080007E-6,5.00000000,
Probe Atten,1.000000,,-18.5040008E-6,4.92000008,
,,,-18.5000008E-6,5.00000000,
Note,TDS 3052B - 10:08:33 AM   6/7/2021,,-18.4960008E-6,5.07999992,
,,,-18.4920009E-6,5.00000000,
,,,-18.4880009E-6,4.92000008,
,,,-18.4840010E-6,5.00000000,
,,,-18.4800010E-6,4.92000008,
,,,-18.4760011E-6,5.00000000,
,,,-18.4719993E-6,4.83999968,
,,,-18.4679993E-6,5.00000000,
,,,-18.4639994E-6,5.00000000,
,,,-18.4599994E-6,5.00000000,
,,,-18.4559995E-6,4.83999968,
,,,-18.4519995E-6,4.92000008,
,,,-18.4479995E-6,4.92000008,
,,,-18.4439996E-6,4.83999968,
,,,-18.4399996E-6,4.83999968,
,,,-18.4359997E-6,4.75999975,
,,,-18.4319997E-6,4.92000008,
,,,-18.4279997E-6,4.92000008,
,,,-18.4239998E-6,4.92000008,
,,,-18.4199998E-6,5.00000000,
,,,-18.4159999E-6,4.92000008,
,,,-18.4119999E-6,5.00000000,
,,,-18.4080000E-6,4.83999968,
,,,-18.4040000E-6,4.92000008,
,,,-18.4000000E-6,4.83999968,
,,,-18.3960001E-6,5.15999985,
,,,-18.3920001E-6,4.83999968,
,,,-18.3880002E-6,4.83999968,
,,,-18.3840002E-6,5.00000000,
,,,-18.3800003E-6,4.92000008,
,,,-18.3760003E-6,5.00000000,
,,,-18.3720003E-6,4.92000008,
,,,-18.3680004E-6,4.92000008,
,,,-18.3640004E-6,5.00000000,
,,,-18.3600005E-6,4.92000008,
,,,-18.3560005E-6,5.00000000,
,,,-18.3520006E-6,4.92000008,
,,,-18.3480006E-6,4.92000008,
,,,-18.3440006E-6,5.07999992,
,,,-18.3400007E-6,4.92000008,
,,,-18.3360007E-6,4.83999968,
,,,-18.3320008E-6,4.83999968,
,,,-18.3280008E-6,4.92000008,
,,,-18.3240008E-6,5.00000000,
,,,-18.3200009E-6,4.83999968,
,,,-18.3160009E-6,4.92000008,
,,,-18.3120010E-6,4.92000008,
,,,-18.3080010E-6,5.00000000,
,,,-18.3040011E-6,4.92000008,
,,,-18.2999993E-6,5.00000000,
,,,-18.2959993E-6,4.92000008,
,,,-18.2919994E-6,4.83999968,
,,,-18.2879994E-6,4.92000008,
,,,-18.2839995E-6,5.00000000,
,,,-18.2799995E-6,4.92000008,
,,,-18.2759995E-6,5.07999992,
