Record Length,2500,Points,-1.0400000E-3,5.11999989,
Sample Interval,2.0000000E-6,s,-1.0380000E-3,5.19999981,
Trigger Point,520.000002728,Samples,-1.0360000E-3,5.19999981,
,,,-1.0340000E-3,5.19999981,
,,,-1.0320001E-3,5.11999989,
,,,-1.0300000E-3,5.11999989,
Source,CH1,,-1.0280000E-3,5.11999989,
Vertical Units,Volts,,-1.0260000E-3,5.11999989,
Vertical Scale,2.0000000,,-1.0240000E-3,5.11999989,
Vertical Offset,0,,-1.0220000E-3,5.11999989,
Horizontal Units,s,,-1.0200000E-3,5.11999989,
Horizontal Scale,499.999998738E-6,,-1.0180000E-3,5.11999989,
Pt Fmt,Y,,-1.0160001E-3,5.11999989,
Yzero,80.000000000E-3,,-1.0140000E-3,5.11999989,
Probe Atten,1.000000,,-1.0120000E-3,5.19999981,
,,,-1.0100000E-3,5.11999989,
Note,TBS 1052B-EDU - 10:59:35 AM   6/21/2021,,-1.0080000E-3,5.11999989,
,,,-1.0060000E-3,5.19999981,
,,,-1.0040000E-3,5.19999981,
,,,-1.0019999E-3,5.11999989,
,,,-1.0000000E-3,5.11999989,
,,,-998.000032268E-6,5.11999989,
,,,-996.000017039E-6,5.11999989,
,,,-994.000001810E-6,5.11999989,
,,,-991.999986582E-6,5.11999989,
,,,-989.999971353E-6,5.11999989,
,,,-987.999956124E-6,5.19999981,
,,,-986.000057310E-6,5.11999989,
,,,-984.000042081E-6,5.19999981,
,,,-982.000026852E-6,5.11999989,
,,,-980.000011623E-6,5.11999989,
,,,-977.999996394E-6,5.19999981,
,,,-975.999981165E-6,5.19999981,
,,,-974.000024144E-6,5.11999989,
,,,-972.000008915E-6,5.19999981,
,,,-969.999993686E-6,5.19999981,
,,,-967.999978457E-6,5.19999981,
,,,-966.000021435E-6,5.11999989,
,,,-964.000006206E-6,5.19999981,
,,,-961.999990977E-6,5.11999989,
,,,-959.999975748E-6,5.19999981,
,,,-958.000018727E-6,5.19999981,
,,,-956.000003498E-6,5.11999989,
,,,-953.999988269E-6,5.19999981,
,,,-952.000031248E-6,5.11999989,
,,,-950.000016019E-6,5.11999989,
,,,-948.000000790E-6,5.11999989,
,,,-945.999985561E-6,5.19999981,
,,,-944.000028539E-6,5.19999981,
,,,-942.000013310E-6,5.11999989,
,,,-939.999998081E-6,5.11999989,
,,,-937.999982852E-6,5.19999981,
,,,-936.000025831E-6,5.11999989,
,,,-934.000010602E-6,5.11999989,
,,,-931.999995373E-6,5.11999989,
,,,-929.999980144E-6,5.11999989,
,,,-928.000023123E-6,5.11999989,
,,,-926.000007894E-6,5.11999989,
,,,-923.999992665E-6,5.11999989,
,,,-921.999977436E-6,5.19999981,
,,,-920.000020415E-6,5.11999989,
,,,-918.000005186E-6,5.11999989,
,,,-915.999989957E-6,5.11999989,
,,,-913.999974728E-6,5.19999981,
,,,-912.000017706E-6,5.11999989,
,,,-910.000002477E-6,5.11999989,
,,,-907.999987248E-6,5.11999989,
,,,-906.000030227E-6,5.19999981,
,,,-904.000014998E-6,5.11999989,
,,,-901.999999769E-6,5.11999989,
,,,-899.999984540E-6,5.11999989,
,,,-898.000027519E-6,5.11999989,
,,,-896.000012290E-6,5.11999989,
,,,-893.999997061E-6,5.11999989,
,,,-891.999981832E-6,5.19999981,
,,,-890.000024810E-6,5.11999989,
,,,-888.000009581E-6,5.19999981,
,,,-885.999994352E-6,5.11999989,
,,,-883.999979123E-6,5.19999981,
,,,-882.000022102E-6,5.11999989,
,,,-880.000006873E-6,5.11999989,
,,,-877.999991644E-6,5.11999989,
,,,-875.999976415E-6,5.11999989,
,,,-874.000019394E-6,5.11999989,
,,,-872.000004165E-6,5.19999981,
,,,-869.999988936E-6,5.11999989,
,,,-868.000031915E-6,5.11999989,
,,,-866.000016686E-6,5.19999981,
,,,-864.000001457E-6,5.11999989,
,,,-861.999986228E-6,5.11999989,
,,,-860.000029206E-6,5.11999989,
,,,-858.000013977E-6,5.11999989,
,,,-855.999998748E-6,5.19999981,
,,,-853.999983519E-6,5.11999989,
