Record Length,2500,Points,-158.00000727E-3,5.11999989,,Record Length,2500,Points,-158.00000727E-3,2.1599999E-3,
Sample Interval,99.999997474E-6,s,-157.90000558E-3,5.11999989,,Sample Interval,99.999997474E-6,s,-157.90000558E-3,2.0800000E-3,
Trigger Point,1.5800002E3,Samples,-157.80000389E-3,5.11999989,,Trigger Point,1.5800002E3,Samples,-157.80000389E-3,2.2399998E-3,
,,,-157.70000219E-3,5.11999989,,,,,-157.70000219E-3,2.1599999E-3,
,,,-157.60000050E-3,5.11999989,,,,,-157.60000050E-3,2.1599999E-3,
,,,-157.50001371E-3,5.11999989,,,,,-157.50001371E-3,2.1599999E-3,
Source,CH1,,-157.40001202E-3,5.11999989,,Source,CH2,,-157.40001202E-3,2.1599999E-3,
Vertical Units,Volts,,-157.30001032E-3,5.11999989,,Vertical Units,Volts,,-157.30001032E-3,2.1599999E-3,
Vertical Scale,2.0000000,,-157.20000863E-3,5.11999989,,Vertical Scale,1.9999999E-3,,-157.20000863E-3,2.3200000E-3,
Vertical Offset,0,,-157.10000694E-3,5.11999989,,Vertical Offset,0,,-157.10000694E-3,2.1599999E-3,
Horizontal Units,s,,-157.00000525E-3,5.11999989,,Horizontal Units,s,,-157.00000525E-3,2.1599999E-3,
Horizontal Scale,24.99999937E-3,,-156.90000355E-3,5.11999989,,Horizontal Scale,24.99999937E-3,,-156.90000355E-3,2.2399998E-3,
Pt Fmt,Y,,-156.80000186E-3,5.11999989,,Pt Fmt,Y,,-156.80000186E-3,2.1599999E-3,
Yzero,-320.00000000E-3,,-156.70000017E-3,5.11999989,,Yzero,520.000000000E-3,,-156.70000017E-3,2.2399998E-3,
Probe Atten,1.000000,,-156.60001338E-3,5.11999989,,Probe Atten,1.000000,,-156.60001338E-3,2.2399998E-3,
,,,-156.50001168E-3,5.11999989,,,,,-156.50001168E-3,2.1599999E-3,
Note,TBS 1052B - 11:27:32 AM   6/2/2021,,-156.40000999E-3,5.11999989,,Note,TBS 1052B - 11:27:32 AM   6/2/2021,,-156.40000999E-3,2.1599999E-3,
,,,-156.30000830E-3,5.11999989,,,,,-156.30000830E-3,2.1599999E-3,
,,,-156.20000660E-3,5.11999989,,,,,-156.20000660E-3,2.2399998E-3,
,,,-156.10000491E-3,5.11999989,,,,,-156.10000491E-3,2.1599999E-3,
,,,-156.00000322E-3,5.11999989,,,,,-156.00000322E-3,2.1599999E-3,
,,,-155.90000153E-3,5.11999989,,,,,-155.90000153E-3,2.2399998E-3,
,,,-155.80001473E-3,5.11999989,,,,,-155.80001473E-3,2.3200000E-3,
,,,-155.70001304E-3,5.11999989,,,,,-155.70001304E-3,2.0800000E-3,
,,,-155.60001135E-3,5.11999989,,,,,-155.60001135E-3,2.1599999E-3,
,,,-155.50000966E-3,5.11999989,,,,,-155.50000966E-3,2.1599999E-3,
,,,-155.40000796E-3,5.11999989,,,,,-155.40000796E-3,2.1599999E-3,
,,,-155.30000627E-3,4.15999985,,,,,-155.30000627E-3,2.1599999E-3,
,,,-155.20000458E-3,319.99999285E-3,,,,,-155.20000458E-3,2.1599999E-3,
,,,-155.10000288E-3,239.99999464E-3,,,,,-155.10000288E-3,1.9999999E-3,
,,,-155.00000119E-3,239.99999464E-3,,,,,-155.00000119E-3,1.8399999E-3,
,,,-154.90001440E-3,239.99999464E-3,,,,,-154.90001440E-3,1.8399999E-3,
,,,-154.80001271E-3,239.99999464E-3,,,,,-154.80001271E-3,1.8399999E-3,
,,,-154.70001101E-3,239.99999464E-3,,,,,-154.70001101E-3,1.7599999E-3,
,,,-154.60000932E-3,239.99999464E-3,,,,,-154.60000932E-3,1.7599999E-3,
,,,-154.50000763E-3,239.99999464E-3,,,,,-154.50000763E-3,1.6800000E-3,
,,,-154.40000594E-3,239.99999464E-3,,,,,-154.40000594E-3,1.5199999E-3,
,,,-154.30000424E-3,239.99999464E-3,,,,,-154.30000424E-3,1.5199999E-3,
,,,-154.20000255E-3,239.99999464E-3,,,,,-154.20000255E-3,1.4400000E-3,
,,,-154.10000086E-3,239.99999464E-3,,,,,-154.10000086E-3,1.5199999E-3,
,,,-154.00001407E-3,239.99999464E-3,,,,,-154.00001407E-3,1.3600000E-3,
,,,-153.90001237E-3,239.99999464E-3,,,,,-153.90001237E-3,1.3600000E-3,
,,,-153.80001068E-3,239.99999464E-3,,,,,-153.80001068E-3,1.3600000E-3,
,,,-153.70000899E-3,239.99999464E-3,,,,,-153.70000899E-3,1.1999999E-3,
,,,-153.60000730E-3,239.99999464E-3,,,,,-153.60000730E-3,1.1999999E-3,
,,,-153.50000560E-3,239.99999464E-3,,,,,-153.50000560E-3,959.999975748E-6,
