345.532	-56.83
345.749	-56.83
345.966	-56.83
346.184	-40.45
346.401	-30.21
346.618	-50.69
346.836	-9.73
347.053	-1.54
347.27	-36.35
347.487	31.23
347.705	-40.45
347.922	35.33
348.139	10.75
348.356	2.56
348.574	-11.78
348.791	39.42
349.008	31.23
349.225	-17.92
349.442	-11.78
349.659	37.38
349.877	33.28
350.094	-9.73
350.311	-22.02
350.528	100.86
350.745	51.71
350.962	6.66
351.179	35.33
351.396	-34.3
351.613	27.14
351.83	12.8
352.047	41.47
352.264	-40.45
352.481	10.75
352.698	23.04
352.915	-1.54
353.132	-17.92
353.349	6.66
353.566	-40.45
353.783	-13.82
354	43.52
354.217	31.23
354.433	-15.87
354.65	-44.54
354.867	-17.92
355.084	-3.58
355.301	29.18
355.518	35.33
355.735	-42.5
355.951	31.23
356.168	4.61
356.385	0.51
356.602	-46.59
356.818	-7.68
357.035	39.42
357.252	49.66
357.469	-5.63
357.685	41.47
357.902	12.8
358.119	45.57
358.335	29.18
358.552	31.23
358.769	68.09
358.985	53.76
359.202	-75.26
359.419	20.99
359.635	53.76
359.852	-17.92
360.068	2.56
360.285	-5.63
360.501	2.56
360.718	16.9
360.934	-28.16
361.151	61.95
361.367	-46.59
361.584	-44.54
361.8	53.76
362.017	-5.63
362.233	-22.02
362.45	18.94
362.666	-42.5
362.883	-19.97
363.099	35.33
363.315	39.42
363.532	6.66
363.748	18.94
363.965	37.38
364.181	-11.78
364.397	29.18
364.614	-52.74
364.83	-1.54
365.046	-22.02
365.262	-32.26
365.479	6.66
365.695	0.51
365.911	-60.93
366.128	14.85
366.344	-42.5
366.56	-9.73
366.776	-13.82
366.992	20.99
367.209	47.62
367.425	41.47
367.641	-26.11
367.857	4.61
368.073	41.47
368.289	29.18
368.505	45.57
368.722	61.95
368.938	-24.06
369.154	27.14
369.37	29.18
369.586	43.52
369.802	4.61
370.018	41.47
370.234	-9.73
370.45	-11.78
370.666	2.56
370.882	18.94
371.098	37.38
371.314	-17.92
371.53	-11.78
371.746	-17.92
371.962	27.14
372.178	-19.97
372.393	94.72
372.609	45.57
372.825	14.85
373.041	-7.68
373.257	53.76
373.473	-30.21
373.689	-5.63
373.904	33.28
374.12	-1.54
374.336	-93.69
374.552	94.72
374.767	47.62
374.983	-5.63
375.199	-28.16
375.415	-15.87
375.63	-34.3
375.846	12.8
376.062	31.23
376.278	23.04
376.493	-36.35
376.709	29.18
376.925	-22.02
377.14	-3.58
377.356	-7.68
377.571	-36.35
377.787	59.9
378.003	100.86
378.218	35.33
378.434	29.18
378.649	70.14
378.865	-26.11
379.08	-15.87
