345.532	-644.94
345.749	-644.94
345.966	-644.94
346.184	-595.79
346.401	-675.66
346.618	98.47
346.836	43.18
347.053	-53.08
347.27	-157.52
347.487	-124.76
347.705	153.77
347.922	-124.76
348.139	71.85
348.356	80.04
348.574	-26.45
348.791	41.13
349.008	-1.88
349.225	-36.69
349.442	-8.02
349.659	10.41
349.877	-16.21
350.094	-20.31
350.311	219.3
350.528	159.91
350.745	24.75
350.962	28.84
351.179	4.27
351.396	65.71
351.613	-44.88
351.83	-94.04
352.047	16.55
352.264	-61.27
352.481	88.23
352.698	-3.93
352.915	-126.8
353.132	-89.94
353.349	-110.42
353.566	6.31
353.783	0.17
354	51.37
354.217	-204.63
354.433	303.27
354.65	84.14
354.867	-26.45
355.084	-114.52
355.301	168.1
355.518	71.85
355.735	121
355.951	-71.51
356.168	63.66
356.385	-22.36
356.602	-24.4
356.818	-32.6
357.035	92.33
357.252	194.73
357.469	-155.47
357.685	-159.57
357.902	-157.52
358.119	-48.98
358.335	-237.39
358.552	0.17
358.769	176.3
358.985	100.52
359.202	-190.29
359.419	225.45
359.635	82.09
359.852	-104.28
360.068	-22.36
360.285	100.52
360.501	178.34
360.718	215.21
360.934	104.62
361.151	-32.6
361.367	22.7
361.584	139.43
361.8	-75.6
362.017	-48.98
362.233	49.32
362.45	217.26
362.666	-98.13
362.883	108.71
363.099	32.94
363.315	92.33
363.532	53.42
363.748	22.7
363.965	-173.91
364.181	135.34
364.397	41.13
364.614	137.38
364.83	129.19
365.046	366.76
365.262	-73.56
365.479	311.46
365.695	268.45
365.911	243.88
366.128	-116.56
366.344	32.94
366.56	-59.22
366.776	22.7
366.992	98.47
367.209	262.31
367.425	20.65
367.641	22.7
367.857	-59.22
368.073	278.69
368.289	-91.99
368.505	57.51
368.722	49.32
368.938	34.99
369.154	-38.74
369.37	88.23
369.586	-83.8
369.802	-32.6
370.018	202.92
370.234	-34.64
370.45	-251.73
370.666	217.26
370.882	-212.82
371.098	73.9
371.314	-73.56
371.53	-139.09
371.746	-135
371.962	-34.64
372.178	-28.5
372.393	-67.41
372.609	-46.93
372.825	53.42
373.041	-75.6
373.257	-204.63
373.473	-73.56
373.689	125.1
373.904	-239.44
374.12	34.99
374.336	94.38
374.552	114.86
374.767	-83.8
374.983	-61.27
375.199	0.17
375.415	-63.32
375.63	-5.97
375.846	-180.05
376.062	114.86
376.278	-141.14
376.493	-5.97
376.709	-57.17
376.925	-73.56
377.14	59.56
377.356	-8.02
377.571	-157.52
377.787	299.17
378.003	94.38
378.218	-108.37
378.434	16.55
378.649	170.15
378.865	-171.86
379.08	14.51
379.296	37.03
379.511	102.57
379.727	194.73
379.942	51.37
380.158	47.27
380.373	20.65
380.589	4.27
380.804	-12.12
381.02	-65.36
381.235	147.62
381.45	51.37
381.666	-71.51
381.881	0.17
382.096	-126.8
