Data from USB4F064561__1__11-03-17-124.txt Node

Date: Tue Jun 01 11:03:17 EDT 2021
User: smith.tr
Spectrometer: USB4F06456
Trigger mode: 4
Integration Time (sec): 6.000000E-3
Scans to average: 100
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
345.532	-6.79
345.749	-6.79
345.966	-6.79
346.184	-12.75
346.401	-2.82
346.618	-7.45
346.836	-2.7
347.053	-6.28
347.27	2.91
347.487	-3.31
347.705	4.64
347.922	-3.02
348.139	2.4
348.356	-3.47
348.574	4.47
348.791	7.91
349.008	3.9
349.225	-1.37
349.442	104.7
349.659	167.82
349.877	179.96
350.094	170.87
350.311	173
350.528	176.73
350.745	182.4
350.962	177.67
351.179	180.97
351.396	189.57
351.613	187.72
351.83	187.46
352.047	196.84
352.264	190.98
352.481	192.7
352.698	208.04
352.915	204.82
353.132	198.23
353.349	202.71
353.566	207.06
353.783	212.24
354	208.88
354.217	208.16
354.433	218.16
354.65	223.09
354.867	214.88
355.084	225.41
355.301	220.39
355.518	229.91
355.735	225.94
355.951	224.83
356.168	233.74
356.385	234.75
356.602	237.88
356.818	236.49
357.035	235.11
357.252	250.19
357.469	242.02
357.685	255.33
357.902	249.24
358.119	259.89
358.335	254.22
358.552	265.12
358.769	270.56
358.985	270.3
359.202	262.99
359.419	281.75
359.635	276.73
359.852	273.23
360.068	284.72
360.285	294.28
360.501	288.44
360.718	291.88
360.934	298.95
361.151	300.75
361.367	298.81
361.584	312.9
361.8	314.27
362.017	314.33
362.233	315.91
362.45	327.07
362.666	314.78
362.883	333.85
363.099	326.76
363.315	338.72
363.532	338
363.748	344.86
363.965	346.73
364.181	354.8
364.397	351.7
364.614	353.96
364.83	364.65
365.046	372.2
365.262	375.26
365.479	384.29
365.695	381.95
365.911	400.86
366.128	383.1
366.344	397.27
366.56	390.02
366.776	401.61
366.992	408.9
367.209	408.72
367.425	414.7
367.641	434.93
367.857	426.86
368.073	440.38
368.289	437.92
368.505	440.48
368.722	452.65
368.938	455.27
369.154	448.51
369.37	468.17
369.586	458.08
369.802	476.98
370.018	484.95
370.234	478.37
370.45	479.52
370.666	507.88
370.882	495.29
371.098	504.46
371.314	499.18
371.53	516.89
371.746	523.22
371.962	534.9
372.178	532.46
372.393	549.03
372.609	540.77
372.825	554.56
373.041	543.39
373.257	568.58
373.473	572.11
373.689	577.76
373.904	577.06
374.12	587.98
374.336	596.91
374.552	611.9
374.767	608.19
374.983	605.63
375.199	625.29
375.415	628
375.63	631.54
375.846	652.59
376.062	646.55
376.278	650.26
376.493	660.42
376.709	673.46
376.925	684.93
377.14	685.87
377.356	702.87
377.571	693.53
377.787	709.22
378.003	717.51
378.218	704.86
378.434	747.13
378.649	730.93
378.865	749.28
379.08	759.82
379.296	774.26
379.511	772.93
379.727	775.08
379.942	793.49
380.158	804.1
380.373	807.99
380.589	813.19
380.804	830.27
381.02	834.47
381.235	851.45
381.45	850.3
381.666	862.73
381.881	870.37
382.096	906.21
382.312	884.52
382.527	894.29
382.742	906.6
382.958	910.94
383.173	935.11
383.388	922.06
383.604	932.61
383.819	944.8
384.034	978.59
384.249	973.14
384.465	988.11
384.68	998.84
384.895	1016.99
385.11	1026.39
385.325	1026.69
385.541	1023.68
385.756	1032.55
385.971	1051.56
386.186	1064.62
386.401	1074.51
386.616	1098.58
386.831	1106.69
387.046	1101.49
387.261	1095.26
387.477	1162.45
387.692	1129.73
387.907	1161.18
388.122	1157.58
388.337	1182.09
388.552	1176.16
388.767	1183.34
388.982	1182.3
389.197	1205.95
389.411	1192.99
389.626	1235.61
389.841	1238.78
